Latitude,Longitude,Station,Name,Latitude,Elevation(m),Network,station_id
27.8904,-82.7931,FL-PN-104,LARGO 1.5 SS,27.8904,15,COCORAHS,234676
42.0907,-70.8491,MA-PL-57,HANSON 1.8 N,42.0907,26,COCORAHS,234677
38.4656,-122.9044,CA-SN-164,FORESTVILLE,38.4656,37,COCORAHS,234702
40.5456,-122.5785,CA-SH-78,IGO 3.4 NW,40.5456,596,COCORAHS,234730
34.5376,-77.3843,NC-ON-138,SNEADS FERRY,34.5376,2,COCORAHS,234743
40.5152,-78.0151,PA-HN-3,HUNTINGDON 1,40.5152,285,COCORAHS,234746
44.837,-95.2007,MN-RV-18,RENVILLE 3.4,44.837,334,COCORAHS,234753
38.5319,-75.4732,DE-SS-73,LAUREL 5.6 E,38.5319,12,COCORAHS,234756
36.0607,-76.5959,NC-CW-57,EDENTON 0.5,36.0607,4,COCORAHS,234758
41.1633,-74.4594,NJ-SS-60,VERNON TWP 2,41.1633,402,COCORAHS,234759
33.2281,-97.1113,TX-DN-78,DENTON 1.5 N,33.2281,199,COCORAHS,234762
41.9814,-72.447,CT-TL-41,SOMERS 0.3 S,41.9814,80,COCORAHS,234765
37.2926,-108.1917,CO-MZ-77,MANCOS 6.7 E,37.2926,2278,COCORAHS,234769
30.5366,-87.207,FL-ES-54,PENSACOLA 6.,30.5366,35,COCORAHS,234773
33.1604,-97.097,TX-DN-80,DENTON 4.2 S,33.1604,197,COCORAHS,234777
46.5874,-91.0802,WI-BY-26,ASHLAND 9.8,46.5874,311,COCORAHS,234780
41.0596,-104.8106,WY-LM-222,CHEYENNE 6.0,41.0596,1888,COCORAHS,234787
42.6563,-72.5644,MA-FR-35,BERNARDSTON,42.6563,114,COCORAHS,234791
37.5031,-97.6918,KS-SG-157,VIOLA 3.0 WN,37.5031,412,COCORAHS,234793
35.3863,-97.3116,OK-OK-109,MIDWEST CITY,35.3863,360,COCORAHS,234901
40.1505,-85.6869,IN-MD-40,ANDERSON 4.0,40.1505,271,COCORAHS,234908
28.5492,-81.6524,FL-OR-61,OAKLAND 1.5,28.5492,26,COCORAHS,234919
38.2466,-79.0238,VA-AG-28,VERONA 3.4 N,38.2466,424,COCORAHS,234924
35.0941,-82.7649,NC-TR-32,BREVARD 10.1,35.0941,843,COCORAHS,234930
36.0351,-79.1242,NC-OR-60,HILLSBOROUGH,36.0351,212,COCORAHS,234931
35.6993,-106.0129,NM-SF-155,SANTA FE 3.6,35.6993,2070,COCORAHS,234937
40.6477,-105.0942,CO-LR-1238,FORT COLLINS,40.6477,1565,COCORAHS,234940
35.6982,-105.9121,NM-SF-156,SANTA FE 2.7,35.6982,2235,COCORAHS,234942
43.751,-75.306,NY-LW-12,CHASES LAKE,43.751,390,COCORAHS,234947
35.4313,-97.1858,OK-OK-110,HARRAH 3.8 S,35.4313,358,COCORAHS,234949
44.3577,-76.7813,CAN-ON-779,YARKER 1.8 S,44.3577,136,COCORAHS,234954
35.6489,-97.4509,OK-OK-111,EDMOND 2.6 S,35.6489,350,COCORAHS,234955
41.5258,-72.847,CT-NH-75,MERIDEN 2.8,41.5258,75,COCORAHS,234957
33.2946,-96.555,TX-CLL-103,MELISSA 1.5,33.2946,203,COCORAHS,234971
47.5644,-122.6444,WA-KP-64,BREMERTON 2.,47.5644,42,COCORAHS,234973
34.3037,-77.8796,NC-NH-88,WRIGHTSBORO,34.3037,11,COCORAHS,234974
36.8799,-76.4431,VA-SFC-22,PORTSMOUTH 5,36.8799,6,COCORAHS,234978
47.4606,-123.4122,23B99S,MT. TEBO,47.4606,1031,SNOTEL,234984
31.833,-110.3452,AZ-CH-80,BENSON 9.4 S,31.833,1394,COCORAHS,234985
42.2519,-79.4981,NY-CQ-41,MAYVILLE 0.2,42.2519,432,COCORAHS,234989
37.7854,-99.8144,KS-FO-71,SPEARVILLE 5,37.7854,750,COCORAHS,235012
39.8591,-82.793,OH-FF-24,CANAL WINCHE,39.8591,239,COCORAHS,235033
42.8127,-87.8146,WI-RC-33,RACINE 5.9 N,42.8127,199,COCORAHS,235035
38.6386,-97.9712,KS-EW-46,MARQUETTE 9.,38.6386,457,COCORAHS,235039
34.5175,-106.8075,NM-SC-66,BOSQUE 3.1 S,34.5175,1478,COCORAHS,235040
38.4141,-82.076,WV-CB-19,CULLODEN 0.5,38.4141,211,COCORAHS,235051
33.581,-79.043,SC-HR-122,MURRELLS INL,33.581,7,COCORAHS,235053
41.1203,-73.7761,NY-WC-34,THORNWOOD 0.,41.1203,111,COCORAHS,235054
41.6068,-94.0186,IA-DL-34,ADEL 0.6 SE,41.6068,302,COCORAHS,235068
32.8981,-105.9195,NM-OT-100,ALAMOGORDO 2,32.8981,1404,COCORAHS,235076
32.3067,-106.8617,NM-DA-379,LAS CRUCES 6,32.3067,1213,COCORAHS,235093
39.1858,-86.3909,IN-MN-31,BLOOMINGTON,39.1858,177,COCORAHS,235102
35.1672,-106.5095,NM-BR-365,ALBUQUERQUE,35.1672,1802,COCORAHS,235103
26.987,-82.2462,FL-CH-40,NORTH PORT 5,26.987,1,COCORAHS,235106
40.5816,-89.1311,IL-MCL-59,CARLOCK 0.1,40.5816,240,COCORAHS,235109
44.2776,-121.2089,OR-DS-64,REDMOND 2.2,44.2776,907,COCORAHS,235112
43.9863,-77.5392,CAN-ON-782,CONSECON 1.9,43.9863,585,COCORAHS,235153
34.8128,-86.7705,AL-MD-105,HARVEST 3.2,34.8128,251,COCORAHS,235158
40.8608,-73.0188,NY-SF-145,SELDEN 1.6 E,40.8608,43,COCORAHS,235160
30.6631,-87.0809,FL-SR-26,MILTON 2.9 N,30.6631,45,COCORAHS,235166
28.8717,-82.4114,FL-CT-35,INVERNESS 4.,28.8717,23,COCORAHS,235167
39.2853,-94.5513,MO-CY-31,GLADSTONE 5.,39.2853,306,COCORAHS,235171
42.8153,-88.4859,WI-WW-27,TROY CENTER,42.8153,280,COCORAHS,236787
35.8742,-81.1609,NC-AX-11,TAYLORSVILLE,35.8742,325,COCORAHS,236788
33.8859,-84.2079,GA-GW-62,TUCKER 2.3 N,33.8859,306,COCORAHS,236791
39.915,-82.7103,OH-FF-26,PICKERINGTON,39.915,295,COCORAHS,236794
36.4277,-86.7358,TN-RB-47,GREENBRIER 3,36.4277,262,COCORAHS,236810
35.3287,-81.9062,NC-RT-16,FOREST CITY,35.3287,306,COCORAHS,236815
43.4383,-76.2657,NY-OS-38,MEXICO COOP,43.4383,130,COCORAHS,236817
44.4162,-69.9519,ME-KB-53,READFIELD 2.,44.4162,166,COCORAHS,236818
35.8299,-79.0604,NC-CH-49,CHAPEL HILL,35.8299,144,COCORAHS,236819
29.4678,-94.606,TX-GV-92,CRYSTAL BEAC,29.4678,2,COCORAHS,236827
38.133,-85.406,KY-SP-8,SIMPSONVILLE,38.133,211,COCORAHS,236828
31.6668,-110.534,AZ-SC-23,ELGIN 0.7 NW,31.6668,1454,COCORAHS,236829
35.8275,-78.6155,NC-WK-345,RALEIGH 2.5,35.8275,90,COCORAHS,236833
36.1674,-105.338,NM-MR-13,CHACON 2.3 E,36.1674,2607,COCORAHS,236853
37.4826,-79.972,VA-BT-6,FINCASTLE 5.,37.4826,416,COCORAHS,236859
39.1584,-81.4124,WV-WD-18,WALKER 2.1 S,39.1584,306,COCORAHS,236862
35.6754,-105.9427,NM-SF-164,SANTA FE 0.7,35.6754,2149,COCORAHS,236868
35.7002,-106.0042,NM-SF-166,SANTA FE 3.2,35.7002,2098,COCORAHS,236878
33.0817,-97.0708,TX-DN-82,HIGHLAND VIL,33.0817,182,COCORAHS,236882
43.2067,-88.7145,WI-DD-22,WATERTOWN 1.,43.2067,256,COCORAHS,236884
36.7592,-93.5123,MO-SE-36,CAPE FAIR 2.,36.7592,326,COCORAHS,236886
35.5315,-105.9403,NM-SF-167,SANTA FE 10.,35.5315,2040,COCORAHS,236888
45.5139,-84.1179,MI-PI-3,HURON BEACH,45.5139,180,COCORAHS,236907
30.5074,-87.3839,FL-ES-55,PENSACOLA 12,30.5074,36,COCORAHS,236911
42.96,-81.4381,CAN-ON-784,KOMOKA 3.1 W,42.96,249,COCORAHS,236914
40.9513,-82.1015,OH-WN-12,WEST SALEM 1,40.9513,333,COCORAHS,236919
44.9024,-123.1113,OR-MN-83,SALEM 4.6 WS,44.9024,78,COCORAHS,236922
39.9284,-103.9601,CO-AD-247,LEADER 5.5 E,39.9284,1498,COCORAHS,236929
39.972,-103.9311,CO-AD-248,ADENA 3.9 SW,39.972,1503,COCORAHS,236934
39.2068,-84.5459,OH-HM-56,CINCINNATI 7,39.2068,267,COCORAHS,236935
29.8735,-82.7463,FL-CB-24,FORT WHITE 3,29.8735,17,COCORAHS,236936
28.5237,-81.6084,FL-OR-62,OAKLAND 2.6,28.5237,38,COCORAHS,236942
35.1992,-94.2353,AR-SB-12,GREENWOOD 0.,35.1992,193,COCORAHS,236943
40.0932,-75.1277,PA-MT-117,JENKINTOWN 0,40.0932,93,COCORAHS,236947
39.0923,-87.4161,IN-SL-5,SULLIVAN 0.5,39.0923,149,COCORAHS,236948
39.9635,-103.8396,CO-AD-249,ADENA 4.4 SS,39.9635,1437,COCORAHS,236951
38.9584,-77.2799,VA-FX-110,VIENNA 4.1 N,38.9584,86,COCORAHS,236961
33.964,-86.0617,AL-ET-7,RAINBOW CITY,33.964,169,COCORAHS,236962
29.6542,-98.4001,TX-BXR-448,TIMBERWOOD P,29.6542,309,COCORAHS,236965
43.4549,-74.4529,NY-HM-10,LAKE PLEASAN,43.4549,539,COCORAHS,236966
40.7488,-79.7054,PA-BT-39,SARVER 1.8 N,40.7488,336,COCORAHS,236967
44.2825,-93.5156,MN-RC-50,WATERVILLE 5,44.2825,343,COCORAHS,236969
40.2008,-105.0808,CO-BO-540,LONGMONT 2.5,40.2008,1536,COCORAHS,236974
39.0478,-77.4797,VA-LD-35,ASHBURN 0.4,39.0478,85,COCORAHS,236978
35.9591,-83.7725,TN-KX-58,SEYMOUR 5.8,35.9591,255,COCORAHS,236992
30.2056,-97.8709,TX-TV-367,TANGLEWOOD F,30.2056,255,COCORAHS,237006
45.7938,-108.5733,MT-YS-41,BILLINGS 1.7,45.7938,1000,COCORAHS,237007
34.8777,-83.9972,GA-UN-12,BLAIRSVILLE,34.8777,559,COCORAHS,237010
29.822,-98.3728,TX-CML-229,SPRING BRANC,29.822,401,COCORAHS,237033
35.0356,-80.9829,SC-YR-78,FORT MILL 3.,35.0356,197,COCORAHS,237035
35.5795,-80.9602,NC-CT-48,TERRELL 1.2,35.5795,232,COCORAHS,237036
43.3725,-87.9501,WI-OZ-22,SAUKVILLE 0.,43.3725,234,COCORAHS,237043
39.0645,-95.87,KS-SN-43,TOPEKA 9.7 W,39.0645,304,COCORAHS,237044
37.6362,-77.6506,VA-HR-34,HENRICO 5.8,37.6362,53,COCORAHS,237261
37.4393,-77.6976,VA-CS-59,MOSELEY 1.7,37.4393,58,COCORAHS,237272
35.7779,-86.8881,TN-WL-93,SPRING HILL,35.7779,235,COCORAHS,237283
30.5033,-84.1119,FL-LN-81,TALLAHASSEE,30.5033,42,COCORAHS,237289
42.0516,-72.6229,MA-HD-33,AGAWAM 1.1 S,42.0516,32,COCORAHS,237292
38.5885,-90.3907,MO-SL-83,GLENDALE 0.6,38.5885,198,COCORAHS,237293
36.1133,-87.1461,TN-CH-24,KINGSTON SPR,36.1133,219,COCORAHS,237311
43.3818,-123.2767,OR-DG-57,SUTHERLIN 2.,43.3818,215,COCORAHS,237318
30.1706,-82.6036,FL-CB-25,LAKE CITY 2.,30.1706,49,COCORAHS,237328
45.8746,-74.0811,CAN-QC-61,PR?VOST 0.9,45.8746,181,COCORAHS,237336
33.9688,-84.6077,GA-CB-61,MARIETTA 4.0,33.9688,0,COCORAHS,237337
32.6888,-95.7089,TX-VZ-36,GRAND SALINE,32.6888,143,COCORAHS,237340
44.9059,-92.9971,MN-RM-120,MAPLEWOOD 5.,44.9059,311,COCORAHS,237351
24.7202,-81.0557,FL-MN-49,MARATHON 1.7,24.7202,1,COCORAHS,237367
41.4926,-71.4461,RI-WS-66,NARRAGANSETT,41.4926,8,COCORAHS,237368
40.7725,-79.7956,PA-BT-40,CABOT 1.6 WN,40.7725,410,COCORAHS,237369
37.2514,-76.7957,VA-JC-61,WILLIAMSBURG,37.2514,9,COCORAHS,237380
42.9974,-89.4405,WI-DA-99,FITCHBURG 1.,42.9974,321,COCORAHS,237383
38.928,-86.5293,IN-LW-33,BEDFORD 5.1,38.928,207,COCORAHS,237385
35.8757,-79.1531,NC-OR-63,CHAPEL HILL,35.8757,206,COCORAHS,237388
30.5266,-97.6111,TX-WM-291,ROUND ROCK 3,30.5266,196,COCORAHS,237390
41.4155,-81.9844,OH-LR-25,NORTH RIDGEV,41.4155,215,COCORAHS,237393
32.683,-97.3843,TX-TN-184,FORT WORTH 5,32.683,215,COCORAHS,237396
42.2658,-83.0187,CAN-ON-787,WINDSOR 4.1,42.2658,186,COCORAHS,237397
43.4089,-123.2027,OR-DG-58,SUTHERLIN 5.,43.4089,192,COCORAHS,237398
42.0744,-71.4085,MA-NF-62,FRANKLIN 1.4,42.0744,93,COCORAHS,237405
38.6086,-75.8949,MD-DR-15,HURLOCK 1.9,38.6086,12,COCORAHS,237406
45.6017,-123.5466,OR-TL-7,TILLAMOOK 17,45.6017,201,COCORAHS,237415
45.2729,-75.4895,CAN-ON-791,METCALFE 4.4,45.2729,94,COCORAHS,237424
44.3755,-75.1222,NY-SL-18,RUSSELL 4.1,44.3755,241,COCORAHS,237427
36.7926,-93.02,MO-TY-35,TANEYVILLE 3,36.7926,328,COCORAHS,237442
40.6644,-80.6424,OH-CB-18,WELLSVILLE 4,40.6644,326,COCORAHS,237462
35.0942,-86.7075,TN-LC-22,FAYETTEVILLE,35.0942,216,COCORAHS,237463
42.0369,-93.659,IA-SR-45,AMES 2.0 WNW,42.0369,296,COCORAHS,237468
30.0793,-97.2835,TX-BST-144,BASTROP 2.7,30.0793,127,COCORAHS,237469
37.6324,-77.6198,VA-HR-36,HENRICO 4.1,37.6324,78,COCORAHS,237479
34.1799,-80.8945,SC-RC-121,COLUMBIA 9.7,34.1799,115,COCORAHS,237490
38.4064,-95.0838,KS-FR-27,GREELEY 3.6,38.4064,318,COCORAHS,237492
45.2794,-122.279,OR-CC-112,ESTACADA 2.8,45.2794,359,COCORAHS,237503
42.0509,-91.8701,IA-BT-16,SHELLSBURG 2,42.0509,259,COCORAHS,237511
45.5291,-122.9849,OR-WS-151,HILLSBORO 2.,45.5291,62,COCORAHS,237518
40.4773,-111.0447,11J98S,WOLF CREEK P,40.4773,2986,SNOTEL,237522
39.3281,-77.0776,MD-HW-48,MOUNT AIRY 5,39.3281,166,COCORAHS,237526
33.2799,-97.0101,TX-DN-85,AUBREY 2.3 S,33.2799,200,COCORAHS,237528
41.8891,-72.6966,CT-HR-102,WINDSOR LOCK,41.8891,50,COCORAHS,237529
43.6617,-114.3536,ID-BN-7,KETCHUM 2.2,43.6617,1753,COCORAHS,237530
42.9257,-80.9843,CAN-ON-798,MOSSLEY 3.2,42.9257,295,COCORAHS,237536
39.9253,-82.7674,OH-FF-29,PICKERINGTON,39.9253,275,COCORAHS,237546
43.7921,-88.6166,WI-DL-18,ELDORADO 2.3,43.7921,278,COCORAHS,237547
43.0664,-124.4176,OR-CS-30,BANDON 3.4 S,43.0664,22,COCORAHS,237558
43.129,-124.3957,OR-CS-31,BANDON 1.3 N,43.129,22,COCORAHS,237573
40.7932,-96.6202,NE-LA-63,LINCOLN 3.9,40.7932,401,COCORAHS,237588
36.6221,-80.2051,VA-PR-9,STUART 4.0 E,36.6221,370,COCORAHS,237601
36.9384,-79.7818,VA-FR-43,ROCKY MOUNT,36.9384,301,COCORAHS,237603
38.2082,-78.9182,VA-AG-30,FORT DEFIANC,38.2082,375,COCORAHS,237604
37.3499,-80.2336,VA-RN-24,CATAWBA 7.2,37.3499,692,COCORAHS,237627
44.7101,-80.9274,CAN-ON-804,KEMBLE 1.6 S,44.7101,241,COCORAHS,237647
35.9305,-78.781,NC-DH-77,DURHAM 8.3 E,35.9305,137,COCORAHS,237650
35.9399,-79.1104,NC-OR-64,CHAPEL HILL,35.9399,177,COCORAHS,237652
45.4775,-122.4521,OR-MT-127,GRESHAM 1.9,45.4775,137,COCORAHS,237657
40.0906,-88.171,IL-CP-135,URBANA 2.2 S,40.0906,214,COCORAHS,237666
43.8782,-72.8046,VT-WR-22,ROCHESTER 0.,43.8782,300,COCORAHS,237667
37.6186,-93.2504,MO-PL-33,HALF WAY 0.8,37.6186,335,COCORAHS,237669
36.1567,-81.887,NC-AV-13,BANNER ELK 1,36.1567,1042,COCORAHS,237673
30.8239,-95.4838,TX-WK-28,HUNTSVILLE 8,30.8239,55,COCORAHS,237681
44.5426,-93.5653,MN-LS-26,NEW PRAGUE 0,44.5426,3058,COCORAHS,237686
35.9419,-78.6169,NC-WK-351,RALEIGH 8.6,35.9419,111,COCORAHS,237690
38.9562,-76.5947,MD-AA-84,RIVA 0.8 NNW,38.9562,18,COCORAHS,237691
29.9635,-93.9942,TX-JJ-19,NEDERLAND 0.,29.9635,4,COCORAHS,237692
38.6849,-75.2373,DE-SS-76,LONG NECK 6.,38.6849,10,COCORAHS,237697
37.3359,-107.1482,CO-AU-53,PAGOSA SPRIN,37.3359,2452,COCORAHS,237698
41.1973,-86.1143,IN-ML-26,TIPPECANOE 0,41.1973,238,COCORAHS,237706
29.8508,-98.7119,TX-KN-141,BOERNE 4.1 N,29.8508,477,COCORAHS,237721
41.4783,-73.258,CT-NH-77,SOUTHBURY 2.,41.4783,59,COCORAHS,237735
38.1518,-79.0779,VA-AG-31,STAUNTON 1.0,38.1518,464,COCORAHS,237739
35.0834,-106.2901,NM-BR-368,TIJERAS 4.8,35.0834,2238,COCORAHS,237751
34.1536,-84.2363,GA-FS-38,ALPHARETTA 6,34.1536,347,COCORAHS,237756
36.0085,-78.99,NC-DH-78,DURHAM 4.6 W,36.0085,142,COCORAHS,237779
35.8974,-82.083,NC-ML-16,SPRUCE PINE,35.8974,903,COCORAHS,237794
40.0034,-86.1378,IN-HM-82,CARMEL 2.8 N,40.0034,270,COCORAHS,237798
40.6556,-73.46,NY-NS-65,MASSAPEQUA 1,40.6556,3,COCORAHS,237804
42.5817,-72.5491,MA-FR-36,MONTAGUE 3.4,42.5817,79,COCORAHS,237809
35.0339,-110.6989,AZ-NV-52,WINSLOW 1.1,35.0339,1479,COCORAHS,237827
42.661,-112.021,ID-BK-26,LAVA HOT SPR,42.661,1590,COCORAHS,237828
43.7341,-113.3689,ID-BT-3,MOORE 0.1 W,43.7341,1665,COCORAHS,237839
25.1359,-80.3974,FL-MN-50,KEY LARGO 3.,25.1359,1,COCORAHS,237843
44.2262,-78.1732,CAN-ON-815,KEENE 1.8 SS,44.2262,171,COCORAHS,237874
49.1804,-123.9701,CAN-BC-77,NANAIMO 2.8,49.1804,156,COCORAHS,237875
49.2532,-122.8067,CAN-BC-79,COQUITLAM 3.,49.2532,78,COCORAHS,237879
43.6674,-124.0863,OR-DG-61,REEDSPORT 2.,43.6674,17,COCORAHS,237897
41.6242,-111.8347,UT-CH-46,HYRUM 0.8 SE,41.6242,1464,COCORAHS,237902
29.8537,-98.0677,TX-CML-232,NEW BRAUNFEL,29.8537,290,COCORAHS,237906
37.9816,-121.9986,CA-CC-46,CONCORD 0.6,37.9816,44,COCORAHS,237909
37.3556,-87.4889,KY-HP-15,MADISONVILLE,37.3556,142,COCORAHS,237934
31.0347,-82.7529,GA-CI-3,HOMERVILLE 0,31.0347,53,COCORAHS,237938
33.9807,-81.0021,SC-RC-122,VALENCIA HEI,33.9807,87,COCORAHS,237977
35.6882,-82.5652,NC-BC-161,WEAVERVILLE,35.6882,643,COCORAHS,237978
32.4509,-97.34,TX-JN-31,JOSHUA 2.5 E,32.4509,272,COCORAHS,237979
42.2374,-71.9461,MA-WR-88,LEICESTER 2.,42.2374,281,COCORAHS,237980
39.5529,-82.0001,OH-MG-3,GLOUSTER 5.7,39.5529,289,COCORAHS,237983
31.3305,-97.2289,TX-MCL-65,BRUCEVILLE-E,31.3305,167,COCORAHS,238001
34.0298,-84.3467,GA-FT-63,ROSWELL 0.7,34.0298,337,COCORAHS,238006
24.5631,-81.7686,FL-MN-52,KEY WEST 0.4,24.5631,3,COCORAHS,238019
41.1175,-74.584,NJ-SS-62,FRANKLIN 0.5,41.1175,199,COCORAHS,238027
41.127,-101.4066,KEIT4107,PAXTON 2.86,41.127,0,COCORAHS,238033
40.3786,-95.8494,NEMA014,AUBURN 1.1 S,40.3786,0,COCORAHS,238075
41.436,-96.4904,DODG4129,FREMONT 0.36,41.436,0,COCORAHS,238137
40.1728,-95.9398,RICH4067,HUMBOLDT 0.5,40.1728,0,COCORAHS,238161
41.985,-97.5824,MADI4092,BATTLE CREEK,41.985,0,COCORAHS,238214
40.4368,-99.4075,PHEL4240,HOLDREGE 1.7,40.4368,0,COCORAHS,238228
40.1908,-100.2988,RED4234,BARTLEY 4.29,40.1908,0,COCORAHS,238246
40.8025,-101.6273,PERK4170,GRANT 5.95 E,40.8025,0,COCORAHS,238255
41.1556,-97.9642,MERR4225,CENTRAL CITY,41.1556,0,COCORAHS,238268
40.0225,-95.7883,RICH017,VERDON 9.5 S,40.0225,0,COCORAHS,238280
40.3128,-97.8141,THAY4245,DAVENPORT 0.,40.3128,0,COCORAHS,238307
40.8813,-97.5756,YORK4303,YORK 1.22 EN,40.8813,0,COCORAHS,238321
40.7392,-98.8473,BUFF2955,GIBBON 0.48,40.7392,0,COCORAHS,238371
40.102,-99.0342,FRAN4187,BLOOMINGTON,40.102,0,COCORAHS,238416
40.1907,-96.1579,PAWN1882,TABLE ROCK 3,40.1907,0,COCORAHS,238425
40.1495,-97.1755,JEFF4049,FAIRBURY 0.3,40.1495,0,COCORAHS,238430
40.1848,-96.1794,PAWN4071,STEINAUER 3.,40.1848,0,COCORAHS,238432
40.3154,-99.8946,FURN4014,ARAPAHOE 0.7,40.3154,0,COCORAHS,238496
40.6143,-100.5337,FRON4026,CURTIS 1.2 S,40.6143,0,COCORAHS,238536
40.0452,-95.9219,RICH4075,DU BOIS 6.66,40.0452,0,COCORAHS,238537
38.1387,-105.4725,CO-CU-38,WESTCLIFFE 0,38.1387,2394,COCORAHS,238607
48.0421,-123.0751,WA-CM-73,SEQUIM 2.8 S,48.0421,206,COCORAHS,238608
24.637,-81.5669,FL-MN-53,LOWER SUGARL,24.637,1,COCORAHS,238610
37.2526,-79.9716,VA-RNC-3,ROANOKE 1.9,37.2526,323,COCORAHS,238611
47.8028,-122.043,WA-SN-111,SNOHOMISH 8.,47.8028,147,COCORAHS,238612
42.0696,-91.6604,IA-LN-53,ROBINS 0.8 S,42.0696,261,COCORAHS,238613
38.0681,-93.9358,MO-SR-14,ROCKVILLE 7.,38.0681,258,COCORAHS,238614
35.8478,-82.6704,NC-MS-34,MARSHALL 3.6,35.8478,647,COCORAHS,238624
27.5239,-82.3732,FL-MA-40,PARRISH 5.6,27.5239,7,COCORAHS,238642
42.6066,-70.9399,MA-ES-71,DANVERS 2.5,42.6066,20,COCORAHS,238643
45.0161,-72.9945,CAN-QC-66,SAINT-ARMAND,45.0161,92,COCORAHS,238649
47.9156,-122.7028,WA-JF-53,PORT LUDLOW,47.9156,12,COCORAHS,238650
47.6108,-122.5995,WA-KP-67,TRACYTON 2.6,47.6108,42,COCORAHS,238653
42.7119,-71.6908,NH-HL-100,BROOKLINE 2.,42.7119,108,COCORAHS,238655
42.9373,-72.3157,NH-CH-27,KEENE 1.3 SW,42.9373,156,COCORAHS,238656
33.6071,-96.4223,TX-GA-48,BELLS 1.0 SS,33.6071,230,COCORAHS,238662
30.195,-97.0865,TX-BST-149,PAIGE 2.0 SE,30.195,145,COCORAHS,241566
41.5838,-83.6279,OH-LS-34,MAUMEE 1.5 E,41.5838,192,COCORAHS,241582
47.2317,-88.4582,MI-HG-20,CALUMET 1.1,47.2317,374,COCORAHS,241591
47.9021,-122.6742,WA-JF-54,PORT LUDLOW,47.9021,140,COCORAHS,241602
33.9661,-80.9292,SC-RC-123,COLUMBIA 5.6,33.9661,75,COCORAHS,241614
45.389,-123.7969,OR-TL-8,TILLAMOOK 5.,45.389,38,COCORAHS,241617
39.0025,-85.2038,IN-RP-18,VERSAILLES 5,39.0025,283,COCORAHS,241619
44.4576,-72.4267,VT-WS-40,WOODBURY 1.3,44.4576,374,COCORAHS,241620
43.7483,-105.4885,WY-CM-35,WRIGHT 0.5 E,43.7483,1525,COCORAHS,241622
39.4608,-82.2524,OH-AT-26,NELSONVILLE,39.4608,210,COCORAHS,241623
39.781,-84.0386,OH-GR-37,FAIRBORN 2.0,39.781,267,COCORAHS,241626
37.428,-84.1385,KY-JC-6,MCKEE 8.3 W,37.428,308,COCORAHS,241632
28.5371,-81.295,FL-OR-65,ORLANDO 5.3,28.5371,29,COCORAHS,241634
29.9448,-90.0254,LA-OR-19,NEW ORLEANS,29.9448,5,COCORAHS,241638
39.3134,-123.7927,CA-MD-45,MENDOCINO 0.,39.3134,76,COCORAHS,241647
29.0423,-80.9397,FL-VL-101,NEW SMYRNA B,29.0423,4,COCORAHS,241665
40.3022,-76.3934,PA-LB-21,LEBANON 3.1,40.3022,162,COCORAHS,241723
35.0041,-78.6877,NC-CM-98,STEDMAN 0.7,35.0041,36,COCORAHS,241724
27.4039,-82.4885,FL-MA-41,SARASOTA 5.9,27.4039,6,COCORAHS,241726
43.0136,-123.6776,OR-DG-62,CAMAS VALLEY,43.0136,338,COCORAHS,241727
27.8208,-80.5931,FL-IR-51,FELLSMERE 3.,27.8208,10,COCORAHS,241877
44.6311,-123.2517,OR-BN-146,CORVALLIS 4.,44.6311,84,COCORAHS,241879
43.0766,-83.548,MI-GN-34,DAVISON 3.4,43.0766,249,COCORAHS,241888
35.0732,-92.2067,AR-FK-41,VILONIA 0.8,35.0732,94,COCORAHS,242028
29.8312,-98.5826,TX-KN-142,BOERNE 9.3 E,29.8312,422,COCORAHS,242030
48.4709,-122.924,WA-SJ-47,LOPEZ ISLAND,48.4709,43,COCORAHS,242032
41.9614,-72.5773,CT-HR-106,SOUTHWOOD AC,41.9614,39,COCORAHS,242036
42.7556,-84.5868,MI-IH-47,EDGEMONT PAR,42.7556,250,COCORAHS,242191
44.2887,-68.3377,ME-HN-64,SOUTHWEST HA,44.2887,30,COCORAHS,242192
37.2686,-107.0769,CO-AU-54,PAGOSA SPRIN,37.2686,2285,COCORAHS,242194
39.2368,-84.2668,OH-CM-21,LOVELAND 2.1,39.2368,253,COCORAHS,242195
42.3381,-71.8569,MA-WR-89,HOLDEN 0.9 S,42.3381,232,COCORAHS,242217
47.7517,-122.2795,WA-KG-263,LAKE FOREST,47.7517,8,COCORAHS,242221
39.9062,-83.4367,OH-MA-9,LONDON 1.2 N,39.9062,318,COCORAHS,242235
40.2382,-103.8135,CO-MR-112,FORT MORGAN,40.2382,1325,COCORAHS,242238
33.8204,-116.5304,CA-RV-77,PALM SPRINGS,33.8204,141,COCORAHS,242246
39.9809,-123.3608,CA-TY-39,COVELO 14.2,39.9809,544,COCORAHS,242257
41.1816,-96.224,NE-SY-31,GRETNA 3.0 N,41.1816,373,COCORAHS,242264
29.8781,-98.5723,TX-KN-143,BOERNE 11.2,29.8781,352,COCORAHS,242283
40.529,-86.929,IN-TP-86,WEST LAFAYET,40.529,207,COCORAHS,242287
40.4671,-89.0004,IL-MCL-60,BLOOMINGTON,40.4671,255,COCORAHS,242308
36.0492,-79.2902,NC-AL-39,MEBANE 3.0 S,36.0492,188,COCORAHS,242321
44.9456,-93.1487,MN-RM-122,SAINT PAUL 2,44.9456,291,COCORAHS,242328
