This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"MN-HN-530","GOLDEN VALLE",-93.3733,45.0007,271,"COCORAHS","270755"
"PA-LN-32","EPHRATA 0.9",-76.1670,40.1830,133,"COCORAHS","270767"
"AL-RN-6","WOODLAND 0.2",-85.3998,33.3768,332,"COCORAHS","270768"
"CO-WE-597","FREDERICK 3.",-104.9961,40.0927,1531,"COCORAHS","270771"
"MO-CP-10","BUNCETON 1.9",-92.7644,38.7868,262,"COCORAHS","270779"
"ME-AR-41","CASTLE HILL",-68.2174,46.7027,231,"COCORAHS","270781"
"NV-CK-109","SANDY VALLEY",-115.5855,35.7943,807,"COCORAHS","270782"
"KS-RL-80","RILEY 0.0 WN",-96.8290,39.2984,389,"COCORAHS","270810"
"WY-FM-79","LANDER 5.1 S",-108.7858,42.7701,1823,"COCORAHS","270814"
"MO-JC-66","BLUE SPRINGS",-94.2677,39.0078,292,"COCORAHS","270815"
"KS-JO-109","OVERLAND PAR",-94.7018,38.9537,287,"COCORAHS","270830"
"KS-PT-61","WESTMORELAND",-96.5004,39.4320,439,"COCORAHS","270831"
"NM-SF-217","SANTA FE 2.3",-105.9476,35.7118,2186,"COCORAHS","270834"
"UT-ML-13","MEADOW 0.1 E",-112.4037,38.8871,1487,"COCORAHS","270835"
"KS-LG-22","WINONA 0.2 S",-101.2441,39.0581,1014,"COCORAHS","270867"
"MO-PT-24","PLATTE CITY",-94.8888,39.3192,232,"COCORAHS","270868"
"IN-BT-11","EARL PARK 5.",-87.4924,40.7339,223,"COCORAHS","270869"
"KS-DK-72","ABILENE 1.3",-97.2136,38.9029,349,"COCORAHS","270911"
"SC-GT-61","MURRELLS INL",-79.0560,33.5426,6,"COCORAHS","270923"
"KS-PR-25","PRATT 7.8 E",-98.5945,37.6325,548,"COCORAHS","270925"
"NC-WK-404","CARY 1.0 S",-78.7999,35.7692,128,"COCORAHS","270936"
"NC-PR-19","HERTFORD 4.2",-76.4786,36.2435,4,"COCORAHS","270940"
"TN-RD-135","SMYRNA 1.8 S",-86.5180,35.9562,165,"COCORAHS","270947"
"NC-CV-46","SHELBY 2.3 E",-81.5060,35.2746,289,"COCORAHS","270948"
"TX-HYS-298","DRIFTWOOD 4.",-98.0142,30.0600,324,"COCORAHS","270957"
"SC-BK-109","MONCKS CORNE",-80.0933,33.1419,31,"COCORAHS","270969"
"KS-AN-7","COLONY 2.3 S",-95.3953,38.0502,327,"COCORAHS","270981"
"ME-KX-25","CAMDEN 0.6 N",-69.0576,44.2171,37,"COCORAHS","270995"
"KY-BU-3","WOODBURY 4.1",-86.6815,37.1372,142,"COCORAHS","270996"
"TX-BEL-110","TEMPLE 4.2 S",-97.3855,31.0393,174,"COCORAHS","270998"
"NC-WK-405","RALEIGH 2.0",-78.6562,35.8502,100,"COCORAHS","271000"
"TX-BRT-161","OAKALLA 1.8",-97.8898,30.9822,284,"COCORAHS","271014"
"TX-HYS-299","WIMBERLEY 3.",-98.1280,30.0355,295,"COCORAHS","271015"
"CO-EP-469","COLORADO SPR",-104.8269,38.7894,1862,"COCORAHS","271031"
"FL-HM-6","JENNINGS 4.2",-83.1105,30.5397,44,"COCORAHS","271044"
"TX-MCL-74","WACO 3.9 E",-97.1174,31.5777,125,"COCORAHS","271046"
"GA-FN-13","BLUE RIDGE 9",-84.2071,34.7684,618,"COCORAHS","271049"
"OH-WS-14","MARIETTA 3.5",-81.4730,39.4678,194,"COCORAHS","271057"
"SC-BK-110","SUMMERVILLE",-80.1281,33.1320,25,"COCORAHS","271059"
"GA-LW-26","VALDOSTA 1.9",-83.2802,30.8772,78,"COCORAHS","271062"
"NY-UL-44","PLATTEKILL 2",-74.0933,41.6349,181,"COCORAHS","271064"
"ME-AN-49","LIVERMORE FA",-70.2041,44.4211,148,"COCORAHS","271122"
"FL-PN-126","DUNEDIN 2.4",-82.7744,28.0274,16,"COCORAHS","271124"
"CAN-ON-1039","LINDSAY 0.8",-78.7464,44.3621,266,"COCORAHS","271136"
"TX-CMP-2","PITTSBURG 3.",-95.0183,32.9889,131,"COCORAHS","271139"
"FL-PK-94","MULBERRY 0.4",-81.9775,27.8977,38,"COCORAHS","271143"
"SD-TP-36","HAMILL 5.8 N",-99.6730,43.6784,542,"COCORAHS","271146"
"OH-FR-160","GALLOWAY 4.3",-83.2431,39.9152,278,"COCORAHS","271147"
"IL-WM-24","CARTERVILLE",-89.0896,37.7679,142,"COCORAHS","271155"
"MN-DK-224","LAKEVILLE 2.",-93.2233,44.6567,324,"COCORAHS","271161"
"VA-FRC-4","FRANKLIN 1.2",-76.9533,36.6908,27,"COCORAHS","271178"
"CO-LR-1336","FORT COLLINS",-105.0267,40.5317,1503,"COCORAHS","271180"
"WI-BY-51","IRON RIVER 5",-91.3573,46.4944,343,"COCORAHS","271181"
"TX-BEL-111","KILLEEN 3.1",-97.7677,31.0888,300,"COCORAHS","271193"
"OR-PK-51","SALEM 1.4 NN",-123.0329,44.9433,45,"COCORAHS","271196"
"WY-PT-41","WHEATLAND 4.",-105.0231,41.9995,1510,"COCORAHS","271230"
"CO-WE-599","NUNN 0.2 NNE",-104.7781,40.7064,1581,"COCORAHS","271233"
"CAN-ON-1045","LAKE DALRYMP",-79.0911,44.6756,244,"COCORAHS","271250"
"MN-KC-19","INTERNATIONA",-93.2009,48.6055,354,"COCORAHS","271251"
"SC-GV-170","PELZER 6.0 E",-82.3696,34.6856,258,"COCORAHS","271256"
"KS-CM-16","WILMORE 15.6",-99.0031,37.1811,515,"COCORAHS","271274"
"FL-PB-127","BOCA RATON 5",-80.2130,26.3946,7,"COCORAHS","271284"
"KS-SG-188","WICHITA 7.4",-97.4772,37.6971,412,"COCORAHS","271288"
"TX-LK-98","WOLFFORTH 4.",-101.9542,33.4639,1001,"COCORAHS","271292"
"TX-EL-80","WAXAHACHIE 9",-96.9575,32.3010,187,"COCORAHS","271305"
"MO-CS-24","HARRISONVILL",-94.4134,38.5620,252,"COCORAHS","271307"
"CAN-ON-1047","TWEED 11.3 N",-77.2425,44.5659,180,"COCORAHS","271319"
"NY-GR-17","ACRA 1.0 SSW",-74.0610,42.2979,260,"COCORAHS","271336"
"KS-LC-15","SYLVAN GROVE",-98.4362,39.0744,495,"COCORAHS","271340"
"CO-RT-79","HAYDEN 1.6 S",-107.2851,40.4749,1992,"COCORAHS","271344"
"NJ-BT-94","WILLINGBORO",-74.8641,40.0219,11,"COCORAHS","271379"
"AZ-PM-456","GREEN VALLEY",-110.9808,31.8614,866,"COCORAHS","271380"
"LA-BV-7","BIENVILLE 1.",-92.9512,32.3519,76,"COCORAHS","271381"
"LA-EF-7","JACKSON 3.6",-91.1892,30.8825,48,"COCORAHS","271384"
"TX-BZS-133","COLLEGE STAT",-96.3298,30.6068,96,"COCORAHS","271396"
"LA-CB-8","HOMER 2.7 WN",-93.1030,32.8053,96,"COCORAHS","271411"
"LA-WB-3","PORT ALLEN 3",-91.2420,30.4059,10,"COCORAHS","271422"
"LA-EF-8","CLINTON 0.4",-91.0147,30.8550,62,"COCORAHS","271433"
"IN-MY-24","CRAWFORDSVIL",-86.9389,40.0511,232,"COCORAHS","271462"
"CAN-MB-424","WINNIPEG 6.4",-97.0846,49.8550,234,"COCORAHS","271718"
"LA-EF-9","CLINTON 0.2",-91.0163,30.8639,63,"COCORAHS","271723"
"LA-RR-6","COUSHATTA 4.",-93.2787,32.0573,63,"COCORAHS","271729"
"BHS-CS-2","ANDROS TOWN",-77.7490,24.6690,6,"COCORAHS","271838"
"TX-BZS-134","COLLEGE STAT",-96.3055,30.5793,94,"COCORAHS","271988"
"AL-MS-39","GUNTERSVILLE",-86.3453,34.3706,185,"COCORAHS","271989"
"MD-PG-101","UPPER MARLBO",-76.6781,38.8999,12,"COCORAHS","271992"
"TN-GB-18","HUMBOLDT 7.7",-88.8670,35.9289,107,"COCORAHS","272003"
"WY-SH-58","RANCHESTER 0",-107.1737,44.9054,1150,"COCORAHS","272004"
"KS-RN-77","SYLVIA 0.2 N",-98.4100,37.9624,531,"COCORAHS","272005"
"TN-CH-29","JOELTON 6.3",-86.9521,36.3705,212,"COCORAHS","272010"
"LA-SL-8","ARNAUDVILLE",-91.8747,30.4192,5,"COCORAHS","272015"
"MD-CH-44","WALDORF 7.9",-76.7776,38.5855,58,"COCORAHS","272026"
"MD-FR-47","FREDERICK 8.",-77.2837,39.4928,181,"COCORAHS","272027"
"MD-AA-96","SEVERNA PARK",-76.5562,39.0788,20,"COCORAHS","272030"
"SD-CS-38","CUSTER 1.4 E",-103.5749,43.7735,1623,"COCORAHS","272031"
"WA-PR-103","EATONVILLE 4",-122.2416,46.8018,571,"COCORAHS","272034"
"NY-AB-76","ALTAMONT 0.4",-74.0307,42.7018,133,"COCORAHS","272036"
"KS-SG-189","ANDALE 0.1 S",-97.6292,37.7908,436,"COCORAHS","272045"
"IN-MR-214","INDIANAPOLIS",-86.2253,39.8932,255,"COCORAHS","272052"
"LA-TR-12","HOUMA 4.1 NN",-90.6756,29.6317,4,"COCORAHS","272056"
"KY-MU-9","GREENVILLE 0",-87.1732,37.2048,158,"COCORAHS","272066"
"LA-AV-8","HESSMER 2.5",-92.1619,31.0452,23,"COCORAHS","272069"
"IL-MC-4","METROPOLIS 2",-88.6907,37.1908,123,"COCORAHS","272092"
"PA-MT-150","HATFIELD 1.3",-75.2759,40.2724,83,"COCORAHS","272093"
"KY-GV-7","SEDALIA 5.0",-88.5416,36.5888,160,"COCORAHS","272098"
"IL-SP-32","DAVIS 1.5 NN",-89.4065,42.4423,282,"COCORAHS","272099"
"KS-DG-81","BALDWIN CITY",-95.3352,38.7395,303,"COCORAHS","272135"
"MI-SW-12","OWOSSO 1.0 N",-84.1869,43.0067,226,"COCORAHS","272140"
"NY-OD-69","SHERRILL 0.6",-75.5942,43.0780,156,"COCORAHS","272152"
"NC-CN-118","NEW BERN 2.9",-77.0529,35.0834,4,"COCORAHS","272154"
"PA-CF-4","WOODLAND 3.6",-78.3477,41.0479,421,"COCORAHS","272160"
"VA-AC-23","CHINCOTEAGUE",-75.3484,37.9428,1,"COCORAHS","272163"
"PA-WT-71","LATROBE 5.4",-79.4484,40.2516,340,"COCORAHS","272177"
"SD-MD-60","MUD BUTTE 18",-102.5657,44.8656,802,"COCORAHS","272201"
"IL-WR-7","MONMOUTH 0.4",-90.6371,40.9087,235,"COCORAHS","272220"
"CAN-ON-1052","ACTON 2.7 NW",-80.0612,43.6490,353,"COCORAHS","272240"
"IA-DC-7","GRAND RIVER",-93.9348,40.8820,346,"COCORAHS","272247"
"PA-CH-63","UNIONVILLE 2",-75.7121,39.9224,92,"COCORAHS","272263"
"FL-CY-64","MIDDLEBURG 8",-81.7596,30.0882,3,"COCORAHS","272303"
"KS-SA-70","LINDSBORG 7.",-97.6466,38.6784,400,"COCORAHS","272313"
"KS-SN-57","TOPEKA 9.4 W",-95.8468,38.9743,362,"COCORAHS","272315"
"WY-TT-40","JACKSON 0.3",-110.7585,43.4757,1909,"COCORAHS","272319"
"TX-BEL-113","TEMPLE 5.1 W",-97.4486,31.0919,164,"COCORAHS","272324"
"LA-EB-72","BATON ROUGE",-91.1188,30.4464,16,"COCORAHS","272325"
"LA-SL-10","ARNAUDVILLE",-91.9782,30.4561,7,"COCORAHS","272328"
"AL-BW-125","FAIRHOPE 1.7",-87.9115,30.5226,15,"COCORAHS","272341"
"WI-BY-52","WASHBURN 3.7",-90.9601,46.6458,269,"COCORAHS","272346"
"VA-FR-49","ROCKY MOUNT",-79.9217,36.9469,361,"COCORAHS","272359"
"IL-KX-23","WILLIAMSFIEL",-90.0069,40.9490,196,"COCORAHS","272360"
"AL-SH-74","MONTEVALLO 0",-86.8471,33.1150,145,"COCORAHS","272363"
"IN-DB-19","OTWELL 4.4 E",-87.0172,38.4787,141,"COCORAHS","272365"
"IA-JH-38","WEST BRANCH",-91.3708,41.6416,233,"COCORAHS","272366"
"IA-DC-8","LINEVILLE 3.",-93.5969,40.5853,311,"COCORAHS","272367"
"NY-OD-70","WHITESBORO 0",-75.3015,43.1238,159,"COCORAHS","272379"
"AL-MD-120","HUNTSVILLE 4",-86.5719,34.7430,206,"COCORAHS","272384"
"FL-SR-43","MILTON 0.9 N",-87.0531,30.6442,44,"COCORAHS","272407"
"LA-VM-14","ABBEVILLE 10",-92.2862,29.9365,2,"COCORAHS","272412"
"NJ-SM-103","BERNARDSVILL",-74.5847,40.7117,119,"COCORAHS","272418"
"VA-AP-4","PAMPLIN 1.6",-78.6670,37.2836,205,"COCORAHS","272429"
"VT-WR-33","HARTLAND 4.1",-72.4805,43.5336,347,"COCORAHS","272431"
"OH-HY-14","NAPOLEON 1.2",-84.1160,41.3795,205,"COCORAHS","272462"
"WV-KN-45","CHARLESTON 1",-81.6562,38.3372,299,"COCORAHS","272476"
"TX-HRR-326","THE WOODLAND",-95.5529,30.1577,43,"COCORAHS","272493"
"WA-KL-23","GOLDENDALE 4",-120.8266,45.8843,659,"COCORAHS","272496"
"010830","BIRMINGHAM A",-86.7564,33.5678,189,"COOP","272498"
"386297","N AUGUSTA 2.",-81.9489,33.4778,38,"COOP","272499"
"386906","PONTIAC 2.1",-80.8650,34.1567,100,"COOP","272500"
"NC-BR-114","LELAND 4.3 W",-78.0691,34.2079,11,"COCORAHS","272521"
"SC-HR-156","MYRTLE BEACH",-78.9514,33.6633,5,"COCORAHS","272529"
"MI-LP-14","LAPEER 4.4 S",-83.3020,42.9860,272,"COCORAHS","272530"
"MI-GN-37","DAVISON 1.8",-83.5386,43.0104,242,"COCORAHS","272533"
"TX-BRT-165","LAMPASAS 10.",-98.2900,30.9434,472,"COCORAHS","272535"
"CO-JF-593","ARVADA 3.1 N",-105.1500,39.8507,1725,"COCORAHS","272536"
"CA-KN-36","ROSAMOND 0.6",-118.1922,34.8657,721,"COCORAHS","272546"
"FL-LN-93","TALLAHASSEE",-84.2869,30.5988,38,"COCORAHS","272552"
"NY-TM-52","LANSING 9.1",-76.6062,42.5881,215,"COCORAHS","272553"
"NH-RC-97","AUBURN 1.6 N",-71.3266,43.0230,89,"COCORAHS","272555"
"KS-BU-46","DOUGLASS 6.4",-96.8985,37.5406,402,"COCORAHS","272557"
"PA-PK-26","LORDS VALLEY",-75.0353,41.3381,393,"COCORAHS","272565"
"IA-SX-12","ORANGE CITY",-96.0557,43.0086,439,"COCORAHS","272569"
"CO-AR-426","CENTENNIAL 4",-104.9513,39.5861,1711,"COCORAHS","272571"
"PA-LY-13","WILLIAMSPORT",-77.0780,41.2538,268,"COCORAHS","272574"
"MT-YS-46","BILLINGS 1.9",-108.5759,45.7990,1031,"COCORAHS","272586"
"PA-CH-64","POTTSTOWN 3.",-75.6216,40.2112,74,"COCORAHS","272589"
"IL-KN-144","NORTH AURORA",-88.3309,41.8150,211,"COCORAHS","272590"
"ND-WH-6","FOREST RIVER",-97.4661,48.2165,264,"COCORAHS","272596"
"CO-PU-154","PUEBLO 3.8 S",-104.6560,38.2515,1471,"COCORAHS","272621"
"WV-BY-16","BUNKER HILL",-78.0684,39.3148,183,"COCORAHS","272623"
"10C99S","ELK PEAK ALT",-110.7215,46.4762,2378,"SNOTEL","272636"
"NC-BR-115","SUNSET BEACH",-78.5183,33.8700,4,"COCORAHS","272644"
"NJ-MN-116","NEPTUNE CITY",-74.0317,40.2003,14,"COCORAHS","272676"
"IL-SC-40","SWANSEA 0.7",-89.9766,38.5378,154,"COCORAHS","272678"
"PA-DP-39","LINGLESTOWN",-76.7894,40.3523,169,"COCORAHS","272687"
"IN-DB-20","BIRDSEYE 3.8",-86.7639,38.3246,185,"COCORAHS","272708"
"CO-EP-474","COLORADO SPR",-104.8090,38.8464,1853,"COCORAHS","272726"
"NC-FR-66","WINSTON-SALE",-80.3015,36.1366,280,"COCORAHS","272727"
"PA-CF-5","DUBOIS 2.7 S",-78.7467,41.0842,515,"COCORAHS","272734"
"AL-MD-121","HUNTSVILLE 4",-86.5577,34.7351,208,"COCORAHS","272735"
"AR-MS-12","BLYTHEVILLE",-89.8179,35.9496,77,"COCORAHS","272749"
"OH-DL-44","RADNOR 2.8 W",-83.1978,40.4008,279,"COCORAHS","272754"
"MO-CF-14","STEELVILLE 7",-91.2321,37.9265,265,"COCORAHS","272777"
"NY-NG-58","MIDDLEPORT 0",-78.4807,43.2057,161,"COCORAHS","272782"
"NY-ER-265","WILLIAMSVILL",-78.7218,42.9826,185,"COCORAHS","272787"
"PA-MC-8","BRADFORD 1.8",-78.6670,41.9446,464,"COCORAHS","272811"
"414083","ALLISON 5 EN",-100.0314,35.6422,783,"COOP","272825"
"462523","DUNMORE 1N",-79.8703,38.3767,760,"COOP","272827"
"CA-MD-61","REDWOOD VALL",-123.2242,39.3270,263,"COCORAHS","272841"
"CAN-ON-1057","ILDERTON 5.6",-81.4464,43.0612,266,"COCORAHS","272845"
"FL-PK-96","WINTER HAVEN",-81.6882,27.9510,42,"COCORAHS","272852"
"IN-PL-16","WINAMAC 9.9",-86.7476,41.1464,216,"COCORAHS","272853"
"OH-PT-25","KENT 4.2 SE",-81.2978,41.1119,338,"COCORAHS","272860"
"TX-BZS-136","BRYAN 9.1 EN",-96.2215,30.7141,84,"COCORAHS","272863"
"AZ-CH-93","BENSON 3.7 S",-110.3340,31.9212,1300,"COCORAHS","272879"
"FL-HB-186","TEMPLE TERRA",-82.3099,28.1351,15,"COCORAHS","272882"
"CO-LR-1345","FORT COLLINS",-105.1277,40.5492,1561,"COCORAHS","272892"
"IA-LN-62","CEDAR RAPIDS",-91.6535,42.0559,259,"COCORAHS","272895"
"KY-BY-11","DANVILLE 1.2",-84.7580,37.6564,298,"COCORAHS","272897"
"CAN-ON-1059","BURLINGTON 9",-79.8621,43.2927,0,"COCORAHS","273000"
"UT-UT-45","AMERICAN FOR",-111.8022,40.4024,1452,"COCORAHS","273042"
"CO-LR-1347","BELLVUE 0.7",-105.1834,40.6300,1601,"COCORAHS","273046"
"VA-LD-40","LOVETTSVILLE",-77.5828,39.2639,126,"COCORAHS","273048"
"IL-SY-6","RUSHVILLE 4.",-90.5023,40.1537,206,"COCORAHS","273057"
"KY-KN-37","VILLA HILLS",-84.5974,39.0545,265,"COCORAHS","273060"
"311446","CAPE CARTERE",-77.0433,34.7114,12,"COOP","273071"
"417835","RUN AWAY BAY",-97.8981,33.1711,268,"COOP","273072"
"477208","RIPON",-88.8425,43.8333,299,"COOP","273074"
"FL-MT-48","STUART 5.8 S",-80.2492,27.1106,3,"COCORAHS","273082"
"TX-LS-12","COTULLA 8.2",-99.1485,28.3455,121,"COCORAHS","273083"
"AZ-MR-626","SURPRISE 4.4",-112.3870,33.6716,387,"COCORAHS","273084"
"MO-MA-11","HANNIBAL 9.1",-91.5461,39.7486,182,"COCORAHS","273093"
"MS-PS-4","BOONEVILLE 0",-88.5584,34.6580,160,"COCORAHS","273101"
"TN-BT-43","MARYVILLE 1.",-83.9749,35.7215,312,"COCORAHS","273102"
"ME-CM-164","GORHAM 0.5 S",-70.4420,43.6748,70,"COCORAHS","273103"
"NE-SW-9","MILFORD 1.1",-97.0564,40.7575,446,"COCORAHS","273106"
"VT-CH-66","BURLINGTON 3",-73.2614,44.5182,54,"COCORAHS","273108"
"FL-SJ-50","ST. AUGUSTIN",-81.3023,29.8081,19,"COCORAHS","273131"
"IL-WL-185","LOCKPORT 0.3",-88.0534,41.5921,196,"COCORAHS","273133"
"IN-MG-33","MOORESVILLE",-86.4048,39.6009,237,"COCORAHS","273158"
"NC-UN-45","HEMBY BRIDGE",-80.6103,35.0908,183,"COCORAHS","273159"
"KY-HD-30","LEBANON JUNC",-85.7104,37.7653,134,"COCORAHS","273164"
"WY-CR-37","SARATOGA 0.9",-106.8186,41.4390,2126,"COCORAHS","273202"
"MI-LL-8","SUTTONS BAY",-85.6451,45.0029,252,"COCORAHS","273207"
"NH-MR-80","NORTHFIELD 3",-71.6367,43.4029,147,"COCORAHS","273239"
"IL-FY-2","ST. ELMO 2.4",-88.8723,39.0560,180,"COCORAHS","273240"
"IA-DL-40","PERRY 1.1 NN",-94.1092,41.8570,307,"COCORAHS","273250"
"IN-GB-21","PRINCETON 1.",-87.5935,38.3516,137,"COCORAHS","273251"
"NE-SY-43","GRETNA 1.1 S",-96.2561,41.1279,390,"COCORAHS","273253"
"NC-CM-116","FAYETTEVILLE",-78.9275,35.0588,65,"COCORAHS","273255"
"WA-SJ-53","LOPEZ ISLAND",-122.8573,48.4760,53,"COCORAHS","273256"
"MO-MD-11","STELLA 2.8 S",-94.2232,36.7324,389,"COCORAHS","273259"
"CO-LR-1351","FORT COLLINS",-105.1207,40.5371,1571,"COCORAHS","273260"
"TX-LM-13","POWDERLY 3.9",-95.5661,33.7660,163,"COCORAHS","273261"
"WI-WS-48","WEST BEND 1.",-88.1716,43.4376,280,"COCORAHS","273265"
"MO-GR-122","SPRINGFIELD",-93.2406,37.1865,422,"COCORAHS","273276"
"KS-MN-35","PEABODY 3.9",-97.1297,38.1156,443,"COCORAHS","273281"
"CO-LR-1352","FORT COLLINS",-105.1113,40.5275,1571,"COCORAHS","273292"
"CO-OT-51","TIMPAS 0.3 S",-103.7743,37.8169,1351,"COCORAHS","273304"
"WI-SB-41","SHEBOYGAN FA",-87.8085,43.7220,207,"COCORAHS","273306"
"GA-FS-43","CUMMING 4.0",-84.0806,34.2458,369,"COCORAHS","273333"
"WY-SH-60","DAYTON 1.0 S",-107.2705,44.8595,1273,"COCORAHS","273396"
"WI-MW-108","CUDAHY 1.2 S",-87.8790,42.9323,225,"COCORAHS","273399"
"IN-PL-17","MONTEREY 1.3",-86.5062,41.1605,221,"COCORAHS","273400"
"SC-FL-42","FLORENCE 6.2",-79.7061,34.2470,37,"COCORAHS","273404"
"AR-BT-69","GENTRY 2.1 S",-94.4928,36.2369,356,"COCORAHS","273405"
"SC-DC-97","SUMMERVILLE",-80.2627,32.9899,0,"COCORAHS","273415"
"MO-AD-6","KIRKSVILLE 1",-92.5738,40.2179,301,"COCORAHS","273419"
"WI-OG-36","APPLETON 3.0",-88.3437,44.2452,233,"COCORAHS","273423"
"LA-WP-3","SIKES 1.0 SW",-92.4998,32.0702,76,"COCORAHS","273450"
"OK-JC-15","ALTUS 1.2 WN",-99.3323,34.6578,433,"COCORAHS","273462"
"PA-BK-81","WARMINSTER 2",-75.0645,40.1928,90,"COCORAHS","273465"
"NM-SN-177","RIO RANCHO 3",-106.6035,35.2769,1548,"COCORAHS","273532"
"LA-VN-9","HORNBECK 2.3",-93.3712,31.3518,115,"COCORAHS","273545"
"KY-HR-8","CYNTHIANA 5.",-84.2380,38.4545,260,"COCORAHS","273549"
"NY-SF-168","CENTERPORT 1",-73.3595,40.8890,10,"COCORAHS","273564"
"OK-CV-177","NORMAN 3.5 S",-97.4197,35.1741,357,"COCORAHS","273610"
"NE-LA-86","LINCOLN 5.3",-96.6092,40.7690,401,"COCORAHS","273612"
"MO-PH-64","ROLLA 2.2 S",-91.7642,37.9166,328,"COCORAHS","273646"
"TX-CMR-129","LOS FRESNOS",-97.5281,26.0724,9,"COCORAHS","273659"
"LA-EF-10","NORWOOD 12.1",-90.9035,30.9846,82,"COCORAHS","273666"
"AL-BL-27","BLOUNTSVILLE",-86.5105,34.0634,230,"COCORAHS","273684"
"KS-JO-113","SHAWNEE 2.2",-94.8251,38.9874,282,"COCORAHS","273696"
"MA-BA-105","FALMOUTH 4.9",-70.6463,41.6104,4,"COCORAHS","273701"
"CO-RT-80","STEAMBOAT SP",-106.9104,40.5133,2040,"COCORAHS","273702"
"KS-DG-85","EUDORA 8.2 S",-95.0930,38.8190,297,"COCORAHS","273703"
"IL-CK-406","PALATINE 1.5",-88.0267,42.1301,230,"COCORAHS","273731"
"NC-GL-84","GREENSBORO 3",-79.8919,36.0931,275,"COCORAHS","273733"
"MN-WR-129","MAPLE LAKE 0",-94.0098,45.2268,324,"COCORAHS","273738"
"MI-WY-147","CANTON 3.7 W",-83.5456,42.3337,258,"COCORAHS","273758"
"KY-AL-24","SCOTTSVILLE",-86.0621,36.7924,222,"COCORAHS","273820"
"TX-HTH-12","BORGER 1.5 N",-101.4071,35.6806,924,"COCORAHS","273827"
"IN-MN-50","BLOOMINGTON",-86.5768,39.2113,268,"COCORAHS","273839"
"TX-WM-358","GRANGER 0.3",-97.4450,30.7151,174,"COCORAHS","273842"
"LA-NT-10","GOLDONNA 6.8",-93.0191,32.0590,80,"COCORAHS","273853"
"AL-GV-6","HARTFORD 0.9",-85.6962,31.0934,85,"COCORAHS","273854"
"OK-CV-180","NORMAN 4.1 W",-97.5115,35.2219,352,"COCORAHS","273860"
"OK-CV-181","NORMAN 11.2",-97.2490,35.1750,337,"COCORAHS","273861"
"NY-GN-27","ALEXANDER 4.",-78.1822,42.8742,399,"COCORAHS","273909"
"TX-CTT-1","CHILDRESS 14",-100.3096,34.2288,547,"COCORAHS","273914"
"BHIC","BALD HEAD IS",-77.9983,33.8633,2,"NCECONET","273922"
"BAHA","BUTNER BEEF",-78.8087,36.1749,143,"NCECONET","273925"
"CHAP","HORACE WILLI",-79.0640,35.9340,156,"NCECONET","273926"
"UNCA","UNC ASHEVILL",-82.5665,35.6223,721,"NCECONET","273927"
"CO-AR-430","FOXFIELD 1.6",-104.8014,39.5668,1747,"COCORAHS","273933"
"OR-CS-37","COOS BAY 6.5",-124.1561,43.3019,13,"COCORAHS","273935"
"MA-WR-130","NORTHBOROUGH",-71.6397,42.3036,94,"COCORAHS","273937"
"LA-JC-8","JONESBORO 3.",-92.6512,32.2147,84,"COCORAHS","273951"
"OR-LA-248","FLORENCE 1.2",-124.0968,44.0024,23,"COCORAHS","273957"
"TX-FB-87","MISSOURI CIT",-95.5250,29.5170,28,"COCORAHS","273958"
"SC-GV-173","BEREA 2.1 NN",-82.4728,34.9106,323,"COCORAHS","273960"
"NC-HR-55","SPRING LAKE",-79.0289,35.2507,89,"COCORAHS","273973"
"NV-CK-110","LAS VEGAS 7.",-115.2550,36.1014,733,"COCORAHS","273978"
"MN-SL-339","HIBBING 2.1",-92.9307,47.4266,455,"COCORAHS","273987"
"GA-DH-12","ALBANY 2.5 W",-84.2146,31.5931,61,"COCORAHS","273988"
"OH-ER-53","SANDUSKY 3.2",-82.6532,41.4562,171,"COCORAHS","274007"
"TX-TN-211","WATAUGA 1.1",-97.2437,32.8563,187,"COCORAHS","274009"
"SC-BF-137","BEAUFORT 4.6",-80.6794,32.4914,10,"COCORAHS","274013"
"MS-NW-9","NEWTON 1.7 S",-89.1507,32.2958,113,"COCORAHS","274015"
"TX-MDL-62","MIDLAND 4.7",-102.0589,32.0851,854,"COCORAHS","274054"
"TX-GV-104","DICKINSON 0.",-95.0699,29.4528,2,"COCORAHS","274066"
"KY-HS-10","HENDERSON 4.",-87.5938,37.7761,116,"COCORAHS","274068"
"TN-LN-14","LOUDON 7.2 S",-84.2723,35.6580,265,"COCORAHS","274121"
"GA-WH-14","CLEVELAND 7.",-83.6994,34.5090,426,"COCORAHS","274125"
"AZ-PM-462","GREEN VALLEY",-110.9458,31.8891,878,"COCORAHS","274126"
"NM-CH-46","LAKE ARTHUR",-104.3230,32.9875,1023,"COCORAHS","274128"
"AZ-PM-463","TUCSON 1.3 W",-110.9410,32.2130,745,"COCORAHS","274140"
"NC-CB-43","KANNAPOLIS 2",-80.5829,35.5007,217,"COCORAHS","274146"
"OH-MY-98","DAYTON 5.5 E",-84.1013,39.7513,287,"COCORAHS","274147"
"CT-HR-135","WEST HARTFOR",-72.7454,41.7660,32,"COCORAHS","274153"
"PA-PH-34","PHILADELPHIA",-75.1516,39.9560,9,"COCORAHS","274168"
"NC-RG-26","SUMMERFIELD",-79.8808,36.3075,248,"COCORAHS","274169"
